Date,Player ID,Player Surname,Player Forename,Team,Team Id,Opposition,Opposition id,Venue, Position Id ,Appearances,Time Played,Starts,Substitute On,Substitute Off,Goals,First Goal,Winning Goal,Shots On Target inc goals,Shots Off Target inc woodwork,Blocked Shots,Penalties Taken,Penalty Goals,Penalties Saved,Penalties Off Target,Penalties Not Scored,Direct Free-kick Goals,Direct Free-kick On Target,Direct Free-kick Off Target,Blocked Direct Free-kick,Goals from Inside Box,Shots On from Inside Box,Shots Off from Inside Box,Blocked Shots from Inside Box,Goals from Outside Box,Shots On Target Outside Box,Shots Off Target Outside Box,Blocked Shots Outside Box,Headed Goals,Headed Shots On Target,Headed Shots Off Target,Headed Blocked Shots,Left Foot Goals,Left Foot Shots On Target,Left Foot Shots Off Target,Left Foot Blocked Shots,Right Foot Goals,Right Foot Shots On Target,Right Foot Shots Off Target,Right Foot Blocked Shots,Other Goals,Other Shots On Target,Other Shots Off Target,Other Blocked Shots,Shots Cleared off Line,Shots Cleared off Line Inside Area,Shots Cleared off Line Outside Area,Goals Open Play,Goals from Corners,Goals from Throws,Goals from Direct Free Kick,Goals from Set Play,Goals from penalties,Attempts Open Play on target,Attempts from Corners on target,Attempts from Throws on target,Attempts from Direct Free Kick on target,Attempts from Set Play on target,Attempts from Penalties on target,Attempts Open Play off target,Attempts from Corners off target,Attempts from Throws off target,Attempts from Direct Free Kick off target,Attempts from Set Play off target,Attempts from Penalties off target,Goals as a substitute,Total Successful Passes All,Total Unsuccessful Passes All,Assists,Key Passes,Total Successful Passes Excl Crosses Corners,Total Unsuccessful Passes Excl Crosses Corners,Successful Passes Own Half,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Passes Opposition Half,Successful Passes Defensive third,Unsuccessful Passes Defensive third,Successful Passes Middle third,Unsuccessful Passes Middle third,Successful Passes Final third,Unsuccessful Passes Final third,Successful Short Passes,Unsuccessful Short Passes,Successful Long Passes,Unsuccessful Long Passes,Successful Flick-Ons,Unsuccessful Flick-Ons,Successful Crosses Corners,Unsuccessful Crosses Corners,Corners Taken incl short corners,Corners Conceded,Successful Corners into Box,Unsuccessful Corners into Box,Short Corners,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Dribbles,Unsuccessful Dribbles,Successful Crosses Corners Left,Unsuccessful Crosses Corners Left,Successful Crosses Left,Unsuccessful Crosses Left,Successful Corners Left,Unsuccessful Corners Left,Successful Crosses Corners Right,Unsuccessful Crosses Corners Right,Successful Crosses Right,Unsuccessful Crosses Right,Successful Corners Right,Unsuccessful Corners Right,Successful Long Balls,Unsuccessful Long Balls,Successful Lay-Offs,Unsuccessful Lay-Offs,Through Ball,Successful Crosses Corners in the air,Unsuccessful Crosses Corners in the air,Successful crosses in the air,Unsuccessful crosses in the air,Successful open play crosses,Unsuccessful open play crosses,Touches,Goal Assist Corner,Goal Assist Free Kick,Goal Assist Throw In,Goal Assist Goal Kick,Goal Assist Set Piece,Key Corner,Key Free Kick,Key Throw In,Key Goal Kick,Key Set Pieces,Duels won,Duels lost,Aerial Duels won,Aerial Duels lost,Ground Duels won,Ground Duels lost,Tackles Won,Tackles Lost,Last Man Tackle,Total Clearances,Headed Clearances,Other Clearances,Clearances Off the Line,Blocks,Interceptions,Recoveries,Total Fouls Conceded,Fouls Conceded exc handballs pens,Total Fouls Won,Fouls Won in Danger Area inc pens,Fouls Won not in danger area,Foul Won Penalty,Handballs Conceded,Penalties Conceded,Offsides,Yellow Cards,Red Cards,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Catches,Punches,Drops,Crosses not Claimed,GK Distribution,GK Successful Distribution,GK Unsuccessful Distribution,Clean Sheets,Team Clean sheet,Error leading to Goal,Error leading to Attempt,Challenge Lost,Shots On Conceded,Shots On Conceded Inside Box,Shots On Conceded Outside Box,Team Formation,Position in Formation,Turnovers,Dispossessed,Big Chances,Big Chances Faced,Pass Forward,Pass Backward,Pass Left,Pass Right,Unsuccessful Ball Touch,Successful Ball Touch,Take-Ons Overrun,CompId,SeasId,Touches open play final third,Touches open play opp box,Touches open play opp six yards
2012-05-13,5741,Holt,Grant,Norwich City,45,Aston Villa,7,Home,6,1,69,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,6,0,2,17,6,5,1,12,5,2,0,6,1,9,5,16,6,1,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,1,1,0,1,0,1,0,30,0,0,0,0,0,0,0,0,0,0,2,5,1,2,1,3,0,0,0,1,1,0,0,0,0,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,4,8,7,5,1,0,0,8,2011,20,5,1
2012-02-04,5741,Holt,Grant,Norwich City,45,Bolton Wanderers,30,Home,6,1,90,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,26,8,0,4,25,7,3,1,22,6,1,0,16,2,8,5,25,7,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,51,0,0,0,0,0,0,0,0,0,0,3,8,1,1,2,7,0,0,0,2,1,1,0,0,0,1,3,3,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,0,3,1,0,8,10,13,3,3,4,0,8,2011,32,9,3
2012-03-11,5741,Holt,Grant,Norwich City,45,Wigan Athletic,111,Home,6,1,59,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,7,0,1,12,5,4,0,8,5,1,0,7,1,4,4,12,5,0,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,0,0,0,2,0,2,0,2,26,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,4,7,3,5,3,0,0,8,2011,12,2,0
2011-11-05,5741,Holt,Grant,Norwich City,45,Aston Villa,7,Away,6,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,1,1,14,9,1,0,13,9,0,0,6,1,8,8,14,9,0,0,2,1,1,5,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,0,4,0,0,0,0,1,0,0,1,5,1,5,1,5,37,0,0,0,0,0,0,0,0,0,0,5,8,3,3,2,5,0,0,0,1,1,0,0,0,0,2,2,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,2,0,0,8,5,7,9,0,2,0,8,2011,25,3,0
2011-10-22,5741,Holt,Grant,Norwich City,45,Liverpool,14,Away,6,1,33,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,9,4,0,0,9,3,0,0,9,3,0,0,3,0,6,3,9,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,1,2,0,2,2,5,4,3,0,0,8,2011,16,3,1
2011-12-17,5741,Holt,Grant,Norwich City,45,Everton,11,Away,6,1,90,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,8,7,0,0,8,5,3,0,5,5,1,0,6,1,1,4,6,5,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,2,0,2,27,0,0,0,0,0,0,0,0,0,0,2,8,0,1,2,7,0,0,0,1,1,0,0,1,0,0,7,6,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,3,3,5,4,4,2,0,8,2011,15,3,1
2012-03-24,5741,Holt,Grant,Norwich City,45,Wolverhampton Wanderers,39,Home,6,1,85,1,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,14,4,0,0,14,3,3,0,11,3,1,0,6,1,7,2,13,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,1,30,0,0,0,0,0,0,0,0,0,0,6,8,1,2,5,6,0,1,0,0,0,0,0,0,0,1,3,3,3,1,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,10,0,1,2,0,1,6,6,5,3,0,0,8,2011,20,7,0
2011-09-17,5741,Holt,Grant,Norwich City,45,Bolton Wanderers,30,Away,6,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2,0,0,3,2,0,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,1,0,0,2,2,0,1,0,0,0,8,2011,6,1,0
2012-02-01,5741,Holt,Grant,Norwich City,45,Sunderland,56,Away,6,1,78,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,5,0,1,12,5,5,0,7,5,2,0,6,3,4,2,12,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,6,1,3,2,3,2,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,1,0,0,2,10,3,2,3,3,0,8,2011,12,4,0
2011-12-27,5741,Holt,Grant,Norwich City,45,Tottenham Hotspur,6,Home,6,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,1,21,8,8,0,13,8,4,0,13,4,4,4,20,8,1,0,2,2,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,4,9,1,3,3,6,2,0,0,2,2,0,0,0,0,3,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,2,0,0,5,15,7,3,2,1,0,8,2011,20,1,0
2012-02-26,5741,Holt,Grant,Norwich City,45,Manchester United,1,Home,6,1,90,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,19,10,0,0,19,10,2,1,17,9,0,0,9,5,10,5,19,9,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2,3,1,0,0,0,0,0,0,1,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,0,0,1,0,7,10,8,4,6,1,0,8,2011,27,7,0
2012-04-09,5741,Holt,Grant,Norwich City,45,Tottenham Hotspur,6,Away,6,1,70,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,7,0,1,9,6,1,0,8,6,1,0,3,0,5,6,7,5,2,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,27,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,2,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,5,5,3,4,4,0,0,8,2011,16,6,0
2012-02-11,5741,Holt,Grant,Norwich City,45,Swansea City,80,Away,6,1,90,1,0,0,2,0,1,3,2,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,1,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,29,13,0,2,29,11,6,1,23,10,1,0,15,5,13,6,29,10,0,1,1,4,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,7,2,1,0,1,0,1,0,2,57,0,0,0,0,0,0,0,0,0,0,6,10,3,1,3,9,1,0,0,0,0,0,0,0,0,8,4,2,2,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,5,1,0,12,15,9,6,2,1,1,8,2011,29,6,0
2011-12-20,5741,Holt,Grant,Norwich City,45,Wolverhampton Wanderers,39,Away,6,1,75,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,2,9,10,1,0,8,10,0,0,6,2,3,8,9,10,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,28,0,0,0,0,0,0,0,0,0,0,6,7,3,3,3,4,0,0,0,1,0,1,0,0,0,1,3,3,3,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,6,7,4,3,4,0,0,8,2011,17,7,0
2011-09-11,5741,Holt,Grant,Norwich City,45,West Bromwich Albion,35,Home,6,1,70,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,7,0,3,16,7,4,0,12,7,0,0,6,2,10,5,16,7,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,5,6,0,2,5,4,1,1,0,0,0,0,0,0,0,2,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,0,0,1,0,8,7,5,3,3,3,0,8,2011,19,3,1
2012-04-21,5741,Holt,Grant,Norwich City,45,Blackburn Rovers,5,Away,6,1,66,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,16,5,0,1,16,4,3,0,13,4,1,0,6,1,9,3,16,4,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,28,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,4,0,0,0,1,0,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,0,0,0,0,3,8,5,5,1,1,0,8,2011,21,4,1
2012-04-14,5741,Holt,Grant,Norwich City,45,Manchester City,43,Home,6,1,90,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,28,7,0,1,28,7,10,2,18,5,2,0,16,4,10,3,26,7,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,3,7,0,2,3,5,3,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,0,1,2,0,4,15,6,10,4,0,0,8,2011,29,5,1
2011-09-26,5741,Holt,Grant,Norwich City,45,Sunderland,56,Home,6,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3,0,0,2,3,0,0,0,0,2,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,1,0,0,1,2,1,1,1,1,0,8,2011,6,0,0
2012-04-28,5741,Holt,Grant,Norwich City,45,Liverpool,14,Home,6,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,7,1,1,2,6,0,0,2,2,1,5,3,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,1,0,0,4,3,2,1,0,0,0,8,2011,5,1,0
2012-03-18,5741,Holt,Grant,Norwich City,45,Newcastle United,4,Away,6,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,2,0,0,0,1,0,0,8,2011,1,0,0
2012-04-07,5741,Holt,Grant,Norwich City,45,Everton,11,Home,6,1,90,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,0,17,13,4,1,13,12,0,0,9,4,8,9,17,11,0,2,2,5,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,41,0,0,0,0,0,0,0,0,0,0,5,10,0,2,5,8,1,0,0,0,0,0,0,0,0,1,4,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,11,6,9,5,1,0,0,8,2011,15,3,0
2011-08-21,5741,Holt,Grant,Norwich City,45,Stoke City,110,Home,6,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,2,17,4,6,0,11,4,2,0,6,1,9,3,16,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,0,1,0,1,0,1,0,1,35,0,0,0,0,0,0,0,0,0,0,9,10,0,1,9,9,1,0,0,1,1,0,0,0,0,1,5,5,8,2,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,9,0,1,0,0,4,10,2,6,6,2,0,8,2011,19,6,0
2011-12-03,5741,Holt,Grant,Norwich City,45,Manchester City,43,Away,6,1,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,11,2,3,0,8,2,0,0,8,0,3,2,11,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,17,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,1,0,0,1,5,5,3,0,0,0,8,2011,9,2,0
2012-03-03,5741,Holt,Grant,Norwich City,45,Stoke City,110,Away,6,1,90,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,5,0,0,8,5,2,2,6,3,1,0,5,3,2,2,8,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,5,5,1,1,4,4,0,0,0,1,0,1,0,0,0,1,6,4,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,6,5,1,1,3,1,0,8,2011,10,3,0
2012-02-01,5692,Hulse,Robert,Queens Park Rangers,52,Aston Villa,7,Away,6,1,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,3,8,1,1,2,7,0,0,2,4,1,4,3,7,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,16,0,0,0,0,0,0,0,0,0,0,1,6,1,3,0,3,0,0,0,2,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,1,0,0,5,2,2,3,0,0,1,8,2011,5,0,0
2012-02-04,5692,Hulse,Robert,Queens Park Rangers,52,Wolverhampton Wanderers,39,Home,6,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,1,0,3,0,0,0,1,0,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,3,1,0,0,1,1,0,8,2011,4,0,0
