@relation defender

@attribute Date date yyyy-mm-dd
@attribute PlayerID numeric
@attribute Player_Surname string
@attribute Player_Forename string
@attribute Team string
@attribute Team_Id numeric
@attribute Opposition string
@attribute Opposition_id numeric
@attribute Venue {Away,Home}
@attribute Position_Id numeric
@attribute Appearances numeric
@attribute Time_Played numeric
@attribute Starts numeric
@attribute Substitute_On numeric
@attribute Substitute_Off numeric
@attribute Goals numeric
@attribute First_Goal numeric
@attribute Winning_Goal numeric
@attribute Shots_On_Target_inc_goals numeric
@attribute Shots_Off_Target_inc_woodwork numeric
@attribute Blocked_Shots numeric
@attribute Penalties_Taken numeric
@attribute Penalty_Goals numeric
@attribute Penalties_Saved numeric
@attribute Penalties_Off_Target numeric
@attribute Penalties_Not_Scored numeric
@attribute Direct_Free-kick_Goals numeric
@attribute Direct_Free-kick_On_Target numeric
@attribute Direct_Free-kick_Off_Target numeric
@attribute Blocked_Direct_Free-kick numeric
@attribute Goals_from_Inside_Box numeric
@attribute Shots_On_from_Inside_Box numeric
@attribute Shots_Off_from_Inside_Box numeric
@attribute Blocked_Shots_from_Inside_Box numeric
@attribute Goals_from_Outside_Box numeric
@attribute Shots_On_Target_Outside_Box numeric
@attribute Shots_Off_Target_Outside_Box numeric
@attribute Blocked_Shots_Outside_Box numeric
@attribute Headed_Goals numeric
@attribute Headed_Shots_On_Target numeric
@attribute Headed_Shots_Off_Target numeric
@attribute Headed_Blocked_Shots numeric
@attribute Left_Foot_Goals numeric
@attribute Left_Foot_Shots_On_Target numeric
@attribute Left_Foot_Shots_Off_Target numeric
@attribute Left_Foot_Blocked_Shots numeric
@attribute Right_Foot_Goals numeric
@attribute Right_Foot_Shots_On_Target numeric
@attribute Right_Foot_Shots_Off_Target numeric
@attribute Right_Foot_Blocked_Shots numeric
@attribute Other_Goals numeric
@attribute Other_Shots_On_Target numeric
@attribute Other_Shots_Off_Target numeric
@attribute Other_Blocked_Shots numeric
@attribute Shots_Cleared_off_Line numeric
@attribute Shots_Cleared_off_Line_Inside_Area numeric
@attribute Shots_Cleared_off_Line_Outside_Area numeric
@attribute Goals_Open_Play numeric
@attribute Goals_from_Corners numeric
@attribute Goals_from_Throws numeric
@attribute Goals_from_Direct_Free_Kick numeric
@attribute Goals_from_Set_Play numeric
@attribute Goals_from_penalties numeric
@attribute Attempts_Open_Play_on_target numeric
@attribute Attempts_from_Corners_on_target numeric
@attribute Attempts_from__Throws_on_target numeric
@attribute Attempts_from_Direct_Free_Kick_on_target numeric
@attribute Attempts_from_Set_Play_on_target numeric
@attribute Attempts_from_Penalties_on_target numeric
@attribute Attempts_Open_Play_off_target numeric
@attribute Attempts_from_Corners_off_target numeric
@attribute Attempts_from_Throws_off_target numeric
@attribute Attempts_from_Direct_Free_Kick_off_target numeric
@attribute Attempts_from_Set_Play_off_target numeric
@attribute Attempts_from_Penalties_off_target numeric
@attribute Goals_as_a_substitute numeric
@attribute Total_Successful_Passes_All numeric
@attribute Total_Unsuccessful_Passes_All numeric
@attribute Assists numeric
@attribute Key_Passes numeric
@attribute Total_Successful_Passes_Excl_Crosses_Corners numeric
@attribute Total_Unsuccessful_Passes_Excl_Crosses_Corners numeric
@attribute Successful_Passes_Own_Half numeric
@attribute Unsuccessful_Passes_Own_Half numeric
@attribute Successful_Passes_Opposition_Half numeric
@attribute Unsuccessful_Passes_Opposition_Half numeric
@attribute Successful_Passes_Defensive_third numeric
@attribute Unsuccessful_Passes_Defensive_third numeric
@attribute Successful_Passes_Middle_third numeric
@attribute Unsuccessful_Passes_Middle_third numeric
@attribute Successful_Passes_Final_third numeric
@attribute Unsuccessful_Passes_Final_third numeric
@attribute Successful_Short_Passes numeric
@attribute Unsuccessful_Short_Passes numeric
@attribute Successful_Long_Passes numeric
@attribute Unsuccessful_Long_Passes numeric
@attribute Successful_Flick-Ons numeric
@attribute Unsuccessful_Flick-Ons numeric
@attribute Successful_Crosses_Corners numeric
@attribute Unsuccessful_Crosses_Corners numeric
@attribute Corners_Taken_incl_short_corners numeric
@attribute Corners_Conceded numeric
@attribute Successful_Corners_into_Box numeric
@attribute Unsuccessful_Corners_into_Box numeric
@attribute Short_Corners numeric
@attribute Throw_Ins_to_Own_Player numeric
@attribute Throw_Ins_to_Opposition_Player numeric
@attribute Successful_Dribbles numeric
@attribute Unsuccessful_Dribbles numeric
@attribute Successful_Crosses_Corners_Left numeric
@attribute Unsuccessful_Crosses_Corners_Left numeric
@attribute Successful_Crosses_Left numeric
@attribute Unsuccessful_Crosses_Left numeric
@attribute Successful_Corners_Left numeric
@attribute Unsuccessful_Corners_Left numeric
@attribute Successful_Crosses_Corners_Right numeric
@attribute Unsuccessful_Crosses_Corners_Right numeric
@attribute Successful_Crosses_Right numeric
@attribute Unsuccessful_Crosses_Right numeric
@attribute Successful_Corners_Right numeric
@attribute Unsuccessful_Corners_Right numeric
@attribute Successful_Long_Balls numeric
@attribute Unsuccessful_Long_Balls numeric
@attribute Successful_Lay-Offs numeric
@attribute Unsuccessful_Lay-Offs numeric
@attribute Through_Ball numeric
@attribute Successful_Crosses_Corners_in_the_air numeric
@attribute Unsuccessful_Crosses_Corners_in_the_air numeric
@attribute Successful_crosses_in_the_air numeric
@attribute Unsuccessful_crosses_in_the_air numeric
@attribute Successful_open_play_crosses numeric
@attribute Unsuccessful_open_play_crosses numeric
@attribute Touches numeric
@attribute Goal_Assist_Corner numeric
@attribute Goal_Assist_Free_Kick numeric
@attribute Goal_Assist_Throw_In numeric
@attribute Goal_Assist_Goal_Kick numeric
@attribute Goal_Assist_Set_Piece numeric
@attribute Key_Corner numeric
@attribute Key_Free_Kick numeric
@attribute Key_Throw_In numeric
@attribute Key_Goal_Kick numeric
@attribute Key_Set_Pieces numeric
@attribute Duels_won numeric
@attribute Duels_lost numeric
@attribute Aerial_Duels_won numeric
@attribute Aerial_Duels_lost numeric
@attribute Ground_Duels_won numeric
@attribute Ground_Duels_lost numeric
@attribute Tackles_Won numeric
@attribute Tackles_Lost numeric
@attribute Last_Man_Tackle numeric
@attribute Total_Clearances numeric
@attribute Headed_Clearances numeric
@attribute Other_Clearances numeric
@attribute Clearances_Off_the_Line numeric
@attribute Blocks numeric
@attribute Interceptions numeric
@attribute Recoveries numeric
@attribute Total_Fouls_Conceded numeric
@attribute Fouls_Conceded_exc_handballs_pens numeric
@attribute Total_Fouls_Won numeric
@attribute Fouls_Won_in_Danger_Area_inc_pens numeric
@attribute Fouls_Won_not_in_danger_area numeric
@attribute Foul_Won_Penalty numeric
@attribute Handballs_Conceded numeric
@attribute Penalties_Conceded numeric
@attribute Offsides numeric
@attribute Yellow_Cards numeric
@attribute Red_Cards numeric
@attribute Goals_Conceded numeric
@attribute Goals_Conceded_Inside_Box numeric
@attribute Goals_Conceded_Outside_Box numeric
@attribute Saves_Made numeric
@attribute Saves_Made_from_Inside_Box numeric
@attribute Saves_Made_from_Outside_Box numeric
@attribute Saves_from_Penalty numeric
@attribute Catches numeric
@attribute Punches numeric
@attribute Drops numeric
@attribute Crosses_not_Claimed numeric
@attribute GK_Distribution numeric
@attribute GK_Successful_Distribution numeric
@attribute GK_Unsuccessful_Distribution numeric
@attribute Clean_Sheets numeric
@attribute Team_Clean_sheet numeric
@attribute Error_leading_to_Goal numeric
@attribute Error_leading_to_Attempt numeric
@attribute Challenge_Lost numeric
@attribute Shots_On_Conceded numeric
@attribute Shots_On_Conceded_Inside_Box numeric
@attribute Shots_On_Conceded_Outside_Box numeric
@attribute Team_Formation numeric
@attribute Position_in_Formation numeric
@attribute Turnovers numeric
@attribute Dispossessed numeric
@attribute Big_Chances numeric
@attribute Big_Chances_Faced numeric
@attribute Pass_Forward numeric
@attribute Pass_Backward numeric
@attribute Pass_Left numeric
@attribute Pass_Right numeric
@attribute Unsuccessful_Ball_Touch numeric
@attribute Successful_Ball_Touch numeric
@attribute Take-Ons_Overrun numeric
@attribute CompId numeric
@attribute SeasId numeric
@attribute Touches_open_play_final_third numeric
@attribute Touches_open_play_opp_box numeric
@attribute Touches_open_play_opp_six_yards numeric


@data
2011-12-17,8358,Johnson,Roger,Wolverhampton_Wanderers,39,Stoke_City,110,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,11,10,9,2,2,8,4,1,6,7,1,2,9,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,5,4,1,1,4,3,0,1,0,9,4,5,0,0,0,2,2,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,9,0,5,7,1,0,0,8,2011,2,2,0
2011-08-13,8358,Johnson,Roger,Wolverhampton_Wanderers,39,Blackburn_Rovers,5,Away,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,10,0,1,12,10,9,5,3,5,5,1,5,7,2,2,11,8,1,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,0,0,0,1,0,1,0,1,0,43,0,0,0,0,0,0,0,0,0,0,6,4,3,3,3,1,2,1,1,9,6,3,0,2,3,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,14,4,0,5,0,1,0,8,2011,3,2,0
2011-12-20,8358,Johnson,Roger,Wolverhampton_Wanderers,39,Norwich_City,45,Home,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,16,1,10,0,6,1,6,0,10,0,0,1,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,6,3,0,1,6,2,1,1,0,10,5,5,0,2,4,9,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,9,2,3,3,0,1,0,8,2011,1,1,0
2011-09-10,8358,Johnson,Roger,Wolverhampton_Wanderers,39,Tottenham_Hotspur,6,Home,2,1,90,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,8,0,1,20,8,12,0,8,8,5,0,12,4,3,4,16,4,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,7,2,1,1,6,1,3,0,0,8,5,3,0,0,5,15,1,1,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,18,1,4,5,1,1,0,8,2011,2,1,1
2011-10-29,8358,Johnson,Roger,Wolverhampton_Wanderers,39,Manchester_City,43,Away,2,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,20,6,17,0,3,6,8,0,12,4,0,2,17,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,6,3,1,1,5,2,2,0,0,11,5,6,0,0,5,12,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,5,0,0,0,0,11,1,4,10,0,1,0,8,2011,2,2,0
2012-04-28,9047,Johnson,Glen,Liverpool,14,Norwich_City,45,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,0,39,9,23,2,16,7,14,0,14,4,11,5,35,6,4,3,0,0,0,0,0,1,0,0,0,10,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,2,7,0,1,2,6,0,0,0,2,1,1,0,1,2,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,18,11,6,13,0,1,1,8,2011,16,0,0
2012-01-02,8358,Johnson,Roger,Wolverhampton_Wanderers,39,Chelsea,8,Home,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,9,0,0,12,9,8,4,4,5,4,0,6,6,2,3,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,5,0,1,0,4,0,3,0,0,2,0,2,0,1,5,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,0,13,2,3,3,2,0,0,8,2011,3,1,1
2012-04-10,9047,Johnson,Glen,Liverpool,14,Blackburn_Rovers,5,Away,2,1,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,15,1,9,1,6,0,4,1,10,0,1,0,14,1,1,0,0,0,0,0,0,0,0,0,0,5,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,6,6,0,1,6,5,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,0,0,6,2,8,0,0,1,0,8,2011,5,0,0
2011-10-29,9047,Johnson,Glen,Liverpool,14,West_Bromwich_Albion,35,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8,0,0,46,5,33,2,13,3,22,0,17,3,7,2,44,4,2,1,0,0,0,3,0,1,0,0,0,12,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,1,3,0,0,0,2,0,2,0,3,78,0,0,0,0,0,0,0,0,0,0,3,5,1,0,2,5,1,1,0,1,0,1,0,0,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,15,10,1,28,1,0,1,8,2011,12,3,0
2012-01-21,8358,Johnson,Roger,Wolverhampton_Wanderers,39,Aston_Villa,7,Home,2,1,90,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,17,1,0,22,17,17,2,5,15,7,1,11,5,4,11,19,13,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,58,1,0,0,0,1,0,0,0,0,0,3,3,3,2,0,1,0,0,0,10,3,7,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,26,3,3,7,0,0,0,8,2011,7,4,0
2011-10-16,8358,Johnson,Roger,Wolverhampton_Wanderers,39,West_Bromwich_Albion,35,Away,2,1,90,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20,6,0,1,20,6,14,1,6,5,11,0,4,2,5,4,19,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,7,4,5,2,2,2,0,2,0,12,5,7,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0,0,1,0,11,5,4,6,0,2,0,8,2011,5,2,1
2011-12-26,9047,Johnson,Glen,Liverpool,14,Blackburn_Rovers,5,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,16,0,5,49,10,26,3,23,7,14,1,22,5,13,4,46,10,3,0,0,0,3,6,0,1,0,0,0,12,0,2,3,0,0,0,0,0,0,3,6,3,6,0,0,0,3,2,0,0,3,5,3,5,3,6,100,0,0,0,0,0,0,0,0,0,0,12,6,3,2,9,4,5,1,0,3,2,1,0,0,1,10,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,24,10,1,33,0,3,0,8,2011,30,1,0
2012-04-11,39253,Jonas_Olsson,NULL,West_Bromwich_Albion,35,Manchester_City,43,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,0,29,9,19,2,10,7,10,0,18,4,1,5,26,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2,0,4,4,0,0,2,1,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,22,0,12,4,2,0,0,8,2011,0,0,0
2012-04-22,39253,Jonas_Olsson,NULL,West_Bromwich_Albion,35,Liverpool,14,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,16,6,11,3,5,3,4,0,10,4,2,2,12,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,8,3,4,2,4,1,2,1,0,12,7,5,1,1,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0,11,1,7,3,0,1,0,8,2011,1,0,0
2011-10-01,39253,Jonas_Olsson,NULL,West_Bromwich_Albion,35,Sunderland,56,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,0,0,32,10,20,1,12,9,7,0,21,8,4,2,30,6,2,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,1,0,1,53,0,0,0,0,0,0,0,0,0,0,7,8,5,4,2,4,1,1,0,4,2,2,0,0,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,33,1,4,5,0,2,0,8,2011,2,1,0
2011-12-21,39253,Jonas_Olsson,NULL,West_Bromwich_Albion,35,Newcastle_United,4,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,1,8,10,4,4,4,6,2,3,4,1,2,6,6,5,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,5,6,4,5,1,1,0,1,0,7,5,2,0,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,9,2,5,2,0,0,0,8,2011,1,1,0
2012-02-01,39253,Jonas_Olsson,NULL,West_Bromwich_Albion,35,Fulham,54,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,0,0,29,10,19,2,10,8,7,0,20,4,2,6,25,8,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,3,4,2,2,1,2,1,0,0,11,6,5,0,2,1,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0,18,1,11,9,0,2,0,8,2011,2,1,0
2011-09-17,39253,Jonas_Olsson,NULL,West_Bromwich_Albion,35,Swansea_City,80,Away,2,1,90,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,12,0,0,50,12,32,2,18,10,11,0,35,7,4,5,47,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,5,2,3,2,2,0,0,2,0,4,3,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,30,2,26,4,0,0,0,8,2011,3,1,1
2012-02-12,39253,Jonas_Olsson,NULL,West_Bromwich_Albion,35,Wolverhampton_Wanderers,39,Away,2,1,90,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,9,1,1,17,9,9,4,8,5,2,1,8,3,7,5,15,6,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,41,1,0,0,0,1,0,0,0,0,0,3,8,3,5,0,3,0,0,0,9,7,2,0,2,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6,0,0,0,0,15,0,7,4,0,1,0,8,2011,7,3,2
2012-05-06,39253,Jonas_Olsson,NULL,West_Bromwich_Albion,35,Bolton_Wanderers,30,Away,2,1,90,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,43,15,0,1,43,15,24,6,19,9,12,5,21,5,10,5,38,10,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,9,2,2,1,7,1,3,0,0,3,2,1,0,2,2,9,1,1,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,31,1,15,11,0,0,0,8,2011,3,1,1
2011-11-05,39253,Jonas_Olsson,NULL,West_Bromwich_Albion,35,Arsenal,3,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,0,19,9,9,4,10,5,2,2,13,4,4,3,16,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,10,5,5,0,2,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,19,0,6,3,0,1,0,8,2011,0,0,0
2011-12-10,39253,Jonas_Olsson,NULL,West_Bromwich_Albion,35,Wigan_Athletic,111,Home,2,1,90,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,27,10,0,1,27,10,11,2,16,8,2,0,18,4,7,6,25,7,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,5,1,3,0,2,1,0,1,0,2,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,22,2,9,4,1,0,0,8,2011,10,6,1
